district,2014_01,2014_02,2014_03,2014_04,2014_05,2014_06,2014_07,2014_08,2014_09,2014_10,2014_11,2014_12,2015_01,2015_02,2015_03,2015_04,2015_05,2015_06,2015_07,2015_08,2015_09,2015_10,2015_11,2015_12,2016_01,2016_02,2016_03,2016_04,2016_05,2016_06,2016_07,2016_08,2016_09,2016_10,2016_11,2016_12,2017_01,2017_02,2017_03,2017_04,2017_05,2017_06,2017_07,2017_08,2017_09,2017_10,2017_11,2017_12,2018_01,2018_02,2018_03,2018_04,2018_05,2018_06,2018_07,2018_08,2018_09,2018_10,2018_11,2018_12,2019_01,2019_02,2019_03,2019_04,2019_05,2019_06,2019_07,2019_08,2019_09,2019_10,2019_11,2019_12,2020_01,2020_02,2020_03,2020_04,2020_05,2020_06,2020_07,2020_08,2020_09,2020_10,2020_11,2020_12,2021_01,2021_02,2021_03,2021_04,2021_05,2021_06,2021_07,2021_08,2021_09,2021_10,2021_11,2021_12,2022_01,2022_02,2022_03,2022_04,2022_05,2022_06,2022_07,2022_08,2022_09,2022_10,2022_11,2022_12
KOCH BIHAR,1875.1445425154993,1848.997757936892,1877.5280415815278,1875.046261297708,1920.2526404388805,1922.6287680007579,1933.9942105816795,1854.9002303692594,1862.0581136928743,1854.8957818090266,1881.9471673094874,1882.4450146955076,1853.340683710868,1847.730357374888,1875.7430509042254,1858.3059153734669,1918.4308583963066,1908.814625139799,1937.2626232669047,1867.6867848263519,1874.778254858305,1858.467807718157,1880.159364514169,1877.925484013694,1878.1997719103774,1852.0500848167492,1873.3332217945674,1874.1840061464354,1917.999004481054,1918.3420630762428,1924.1216991616143,1888.027241301585,1875.0244277849717,1875.3077833674984,1873.470411406085,1875.1282587944893,1879.7307223604148,1852.850935512651,1876.068270074885,1875.7303669590208,1909.7723772164313,1929.3962391141572,1928.390063972357,1865.7086190720836,1860.508446656635,1881.454903710755,1874.8270183263096,1880.2930989558583,1873.9486202204127,1852.1256089213373,1875.7468445929303,1858.53748949614,1910.26678296884,1925.9577693892895,1920.0479275709827,1873.7602008021968,1855.4825767758223,1876.0992676063781,1878.0965142212667,1881.5968587256073,1878.6110125338892,1855.0421305203893,1872.9722382933628,1863.0821669802017,1925.3409420328426,1926.6441362590135,1915.235228496254,1875.5923146281598,1860.9129692119504,1854.6830402844296,1874.8155483099924,1879.2391150063224,1875.2927624652084,1849.3201781622085,1869.8365544547528,1863.3976646178248,1917.5251696587693,1919.0900811504541,1933.3402687437235,1875.6246996273214,1871.0187558254986,1855.8715144731998,1875.3202681735106,1880.7400121499643,1879.3050429545028,1850.9708816582458,1876.8167615168968,1876.3769947133255,1917.5878562415535,1915.9763232441578,1923.6398265028579,1865.9481212767855,1873.7447854983957,1857.8987026588738,1878.7229144870635,1881.353596443955,1878.3291566317637,1852.0123179653513,1874.1904204781292,1875.2087231820642,1920.045190735469,1916.3505326053432,1927.373506236155,1864.0585425510624,1870.6117475879662,1875.356443374861,1875.45325108395,1879.4437655080212
KOLKATA,,1851.5991931845508,1874.287266989275,1874.5124719879973,1925.3473292689866,1884.0689604523432,1909.7301060512063,1865.9983392538609,1872.4422663467897,1851.511164350581,1876.2216830559048,1876.8185782544435,1875.818119601918,1856.1314619009838,1874.415584849741,1873.3129314406522,1922.8985987657318,1893.2300686899825,1892.6039622482394,1874.2128101748035,1873.1696288390613,1850.0931153927045,1876.149952620623,1882.5985797086814,1850.2928864682774,1857.281409934309,1879.2069102457256,1872.7398867140744,1919.9145747933228,1891.7914302582294,,1926.7338514684352,1874.4566053030562,1852.313007496355,1875.8691371767798,1874.9188711801896,1849.9398900907156,1857.6366965799562,1874.3323173770793,1859.9904315388426,1917.386479058056,1891.6535443145874,1891.4462036792888,1869.082587909802,1874.613329957559,1848.6271412401186,1876.5798652448166,1883.1127320963456,1850.3723485337482,1861.77846482959,,1873.8733408352346,1921.2024660987747,1879.7147693054228,1892.9845561813936,1866.9247645309547,1872.6106932996918,1849.4473736748212,1875.9891789746866,1880.5838163388194,1850.2934614503233,1869.788233397938,1873.823356648907,1871.331436806012,1917.507166373883,1875.5061934456053,1906.5059470658248,1866.506344006589,,1852.87205623885,1876.0362667917284,1882.4051294227597,1880.219737509443,1851.8949945067773,1874.0250479846475,1870.8557581752318,1926.73523703049,1885.8782955940044,1914.880984385693,1867.231382554839,1875.3059296540084,1852.6732104257917,1876.3470014605748,1876.5681382002922,1882.5890623191974,1856.6113849466715,1872.66255945701,1874.0145926310554,1926.0160167412369,1879.473415166023,1892.162299167534,1883.5145369196862,1874.256166797108,1870.1556543257757,1876.3207519400019,1878.9591060103767,1850.3172335017396,1858.2500524047286,1878.9475856602367,1880.6790068101327,1917.6347523914562,1893.6374575256089,1892.2181068680916,1868.894311634614,1872.2163633349442,1850.1314464803,1876.2100942805873,1879.7155855403
MALDAH,1877.4479056742327,1850.7771566123834,1876.5043351980116,1878.3581074888953,1905.8631421451892,1894.4729392797824,1925.12643938339,1869.4815975503054,1870.5690409476097,1875.7599018962912,1881.144267776726,1877.4606565239687,1875.7983280972683,1851.2634822302962,1876.811402183655,1866.4482584419197,1915.296893012654,1926.0860199079311,1928.2283863788582,1871.678262578605,1868.0721711299543,1875.6383882947748,1873.3185670175212,1877.603951678584,1877.9647919433237,1852.9584225813169,1873.8460260981567,1868.3942218258483,1918.9289046905694,1913.7914244760693,1926.0329821220914,1866.5881011204676,1867.1065071619407,1875.274649614457,1875.659960244437,1877.2669538210394,1863.3851342945532,1855.6707137845774,1867.5411215390402,1877.027789566764,1918.3496702155496,1904.978893061386,1925.649560380785,1867.718145382955,1857.6367605992086,1849.4190729739134,1872.2075161941748,1882.4273036074687,1877.8137937032786,1848.1701368255074,1877.7976660377903,1876.209993440017,1920.3432086526464,1904.2821294740459,1915.8720290117226,1880.6316788418249,1873.3488925252896,1851.7475999487435,1878.3564692872926,1877.5737985129094,1878.1123585099338,1850.0386225659915,1868.0334157963046,1875.3894117395182,1916.4556405086626,1892.5979056940937,1924.4599866421595,1873.2874422096575,1875.7971168368008,1871.3873530033363,1881.256536798821,1875.4224727689934,1877.2109342689823,1855.3688813006559,1876.3463976423802,1878.224965831377,1916.3649888520083,1894.1944581587238,1931.443540686737,1868.3875244721908,1859.1386045360662,1872.973157141449,1880.5250563664772,1879.292837339005,1878.2143621972255,1852.0183087954917,1876.9341481587612,1865.5221175105137,1919.0357516964318,1921.1342491765838,1925.5509107545781,1864.7671436969677,1863.6764587411433,1882.3926741752928,1880.4129270608298,1880.2468013359821,1877.637624597935,1853.8493679135086,1874.7488088429518,1875.413913430508,1918.2150418360686,1914.2341811214862,1930.8737567023286,1866.3857213513181,1863.7172667680195,1874.4320633893103,1875.8158609124573,1879.3455298406006
MURSHIDABAD,1874.9524970013767,1852.158900965905,1876.0312238716956,1871.0846135676604,1921.5326958430567,1891.4467147482376,1918.0158778977807,1873.883571326941,1870.676074674449,1870.9104244454966,1877.3093993959715,1878.5501139883588,1872.4520862497923,1852.9293481353438,1874.5149318760743,1866.585406800233,1920.3529579369215,1897.9816848445503,1917.493593983395,1867.1240382880032,1869.981302153173,1872.1081870657613,1875.3418862725446,1876.1441699430175,1873.9132967095718,1853.2158663245457,1878.51901713803,1871.2285305286691,1921.088590725804,1897.4080411001887,1926.1327686399122,1875.8347573001702,1870.3936966030667,1870.2509169291513,1875.4097971047636,1876.0426351098433,1855.8601452797216,1851.4395418787235,1871.561156200016,1872.5155445329824,1918.5102357179726,1896.4180235888896,1909.0676447646874,1865.8904933511258,1867.132693700689,1846.5069302805928,1874.8355562980644,1879.1676793108945,1870.6875580947637,1851.898502862793,1875.9011648795288,1874.1556060021999,1922.6835201224796,1892.6572775040845,1905.6763478407827,1881.624579385855,1872.66808269376,1850.8905585582213,1876.2995329613018,1879.2946296582907,1871.4510749267563,1852.487114921097,1875.8667854204323,1871.7790451160154,1922.4275487192745,1892.1855796265304,1912.1061277304518,1884.3321901408883,1872.523193326029,1854.2771456572325,1876.3683032302554,1873.28075186329,1875.1752400227354,1854.2597489144466,1871.6221901901688,1869.364322267192,1920.5911780300355,1891.0654951749939,1923.502898354391,1873.6350651979783,1872.6275090768677,1873.3272956530698,1876.0761259590906,1879.2522665780964,1874.9665051379031,1854.206507922214,1874.6382629820919,1869.9776722245192,1924.6922994001843,1897.1903962670635,1922.7354499471653,1866.4378298374104,1870.5824903660261,1877.1080053132087,1875.7024490849385,1875.8034671894593,1872.4909791662224,1851.8163398562426,1875.6271445107636,1885.2129874936595,1918.3452556944153,1895.7862314472611,1925.9642378171068,1866.6251848375077,1870.8022150515762,1869.545443560229,1875.332059938865,1876.2953298456541
NADIA,1871.1954838882264,1852.794240784565,1875.0461032380515,1874.06208109187,1923.578621690746,1890.7921705201743,1929.0414752035954,1873.4017937808312,1872.0175601010137,1852.9165764334746,1879.3557021800348,1882.8528021463792,1874.8330072257343,1853.6484154383306,1874.0364739929053,1867.9827640740382,1918.4856462896203,1894.7801423256021,1897.2110580407816,1869.6589292254096,1871.4356616081088,1854.063465006254,1875.1187885853353,1880.9862440627226,1879.031947616965,1854.3175332742064,1877.0897507959735,1873.979226369449,1917.1243449273109,1893.3378777587054,1927.592594107347,1922.3640967149854,1872.0085725868144,1853.6353478168546,1875.5218938410992,1875.682702343879,1853.2776043502793,1855.3105346653515,1874.4197624460273,1867.0252686982324,1913.300071589059,1894.3784339479153,1905.2756252528022,1865.728308097797,1872.1243456664693,1848.4520351395317,1875.6898023320994,1880.4299133903146,1852.8796895952332,1856.5122732481702,1874.0969859094782,1873.2069364808679,1919.667227520824,1889.7644626706365,1892.5691254360395,1866.0126275069122,1872.7652140518612,1850.8973503706309,1875.2495168487997,1881.6211156130948,1853.721870407647,1863.7196095584693,1873.114051780845,1871.4694639563745,1920.5792126925894,1888.9754678263507,1922.9030324921894,1865.6796793264868,1873.9662943529718,1851.3227490735073,1875.3272188334329,1878.824900715325,1881.208608112978,1853.0644023228772,1866.138320521431,1867.2001221442674,1921.1145309121214,1891.9407585101258,1926.7880113315784,1873.336777470666,1869.2129449466197,1854.6288715776775,1875.4252611399424,1879.7215763052081,1879.3020216896516,1855.1261144918321,1871.8373614495238,1872.3112819903465,1930.9622310394318,1884.9104690931927,1898.5093657323694,1871.663348020714,1870.2242927463485,1873.554802966266,1875.622094759872,1878.7194348661121,1876.6903963925804,1854.9415796549038,1874.7683538811891,1872.9932660836068,1913.2674590451122,1893.47270415676,1903.0137831798763,1866.7002120241266,1872.0072075428654,1853.4795398662598,1875.4212362904293,1880.707256751756
NORTH TWENTY FOUR PARGANAS,,1853.51665324835,1877.998074902231,1877.3346695028715,1918.2135028236578,1889.2189662400112,1920.5148031733363,1866.298326885972,1878.3716610569024,1849.5996067867407,1880.6289760917184,1882.9497363945807,1876.8037824343717,1852.6651239286034,1878.0230675687071,1851.6526863435076,1914.3110650135072,1892.5761902882934,1890.4623364840434,1899.5535462884372,1855.6553620120212,1850.1219581404123,1876.8525233402222,1882.923497779378,1875.1585567603272,1857.114633080945,1860.8329611798406,1873.844347124395,1921.5506923312446,1892.8301524198787,,1931.889612710846,1862.9133460129176,1851.8234933222197,1876.9425281364777,1876.6558452756003,1850.8814322154922,1857.044819667471,1878.2896546707937,1861.4089840835368,1913.1742262010398,1888.9879674498716,1893.779532631365,1871.2923678446307,1863.1009062880078,1848.653364223093,1875.7844867290669,1879.6615493755112,1850.4154330230017,1857.4463396705712,,1877.7530874429378,1916.4921410954614,1887.157667444007,1889.1624872355944,1867.8997220509905,1868.5490303772199,1849.9386069365053,1877.1369019218844,1882.9840505247626,1850.471403992623,1872.8802288419897,1874.64324791502,1876.793570101816,1916.57260175744,1889.7074881439937,1911.6213199947144,1866.551217766153,,1851.0719465421673,1875.4942522564963,1878.9717559960145,1883.8196861689614,1852.9895155844551,1858.0349762212863,1851.4671953046852,1916.5822417679008,1889.5748934571345,1920.141981744029,1866.3154939807139,1859.6038763648332,1849.9234558096339,1876.1312885555321,1880.2907859599648,1880.810181348241,1854.904965724827,1869.520439984766,1877.1530343984657,1922.4554998905837,1886.4817681632437,1889.6632875008668,1906.3150051912976,1870.206668168933,1877.5505062602756,1876.6412968953664,1879.3310366675048,1872.1807822151166,1857.39605505676,1874.3791876561622,1872.1036632521952,1919.5820070875056,1893.4799114122407,1889.5810558505075,1882.467052701364,1875.857582979591,1850.1955172536552,1875.813722556147,1882.7790576906827
PASCHIM BARDDHAMAN,1882.126421751201,1853.469737655841,1877.5136665761584,1871.8258007668055,1908.6121929425371,1888.0478290952385,1915.3630244791082,1867.9433528044315,1853.5627285583787,1850.0084188890976,1877.221516315566,1878.7169086418278,1854.3229498399694,1856.0609919434082,1875.5306206626874,1864.4016748433962,1915.225995893862,1891.2157939500487,1914.9736771698242,1866.0304457687396,1870.208287164952,1852.6664479454148,1875.6685082720835,1882.4798705840533,1852.1189301941597,1856.968688869132,1872.6547086512028,1873.9737891203708,1915.6997446467433,1891.0953625491507,1921.926692625621,1866.509808361085,1876.6746746193187,1877.9109240349326,1875.754999116796,1880.0701638329442,1851.8881870158525,1865.2566853518372,1876.5094747269022,1876.1041545743033,1918.8065910459454,1889.4033966141158,1911.435779656186,1867.9678991383246,1861.187041999193,1850.2316141082383,1874.5976686641534,1880.8963014589579,1881.663412952513,1853.1543992111674,1876.0170769409388,1875.3277589522202,1918.5487321248656,1888.56077096421,1891.2354877260184,1874.274509863301,1861.1696586841624,1852.9880251159464,1876.1502446428997,1879.475840317545,1880.291640697811,1853.9477942030373,1860.5355829566233,1874.710651115395,1914.1127972951306,1888.5937452345713,1895.4599974926546,1909.9312739366774,1872.1290166977178,1851.508127323532,1878.1748605112925,1878.1087031599623,1875.9463491591875,1855.95346667273,1875.9470890314526,1870.6257078326114,1911.8674200223354,1893.3406577566243,1910.0833309167504,1909.939198699079,1854.4380697516276,1850.018653004088,1876.113193933241,1882.2178833775847,1852.2556264397977,1856.682492175268,1875.475131207556,1865.7031170243022,1926.0418491093835,1893.1698961938544,1912.4944485906174,1867.0443005809716,1875.0894825309247,1866.0967284571502,1875.635611279285,1879.8745722214335,1852.180825566197,1856.4515282943769,1875.4735070914162,1874.342656417863,1924.7432167002614,1891.1325624990072,1896.7179540153754,1866.2625954883067,1875.9239804086285,1873.4534849382087,1875.770281001416,1879.3826737962333
PASCHIM MEDINIPUR,1880.459066930937,1855.9522166771478,1876.010706626298,1863.905918208537,1913.5237128802335,1893.3001269854526,1888.7774708390234,1894.4553380178938,1858.640813826171,1849.9869627720816,1878.7952436964244,1881.8869409238657,1850.24061937012,1856.5400172851805,1876.5940428878828,1867.8544460763485,1923.467585389147,1890.7998920668792,1895.997823370225,1871.642447450784,1859.5019738111391,1851.3757043076566,1875.8548565846352,1880.5425182480092,1850.0752107597325,1860.0728455716142,1871.8364640017514,1866.375841328851,1928.60124894147,1891.6625233105547,1907.6038038331592,1871.2634381620037,1876.3669633798288,1869.3200386554565,1876.3940193953083,1880.5325947581136,1849.8905833919373,1875.5258749279947,1876.8933098571042,1875.0555802724218,1919.5759859169405,1889.3552558952008,1879.015265796794,1880.406823464799,1871.6454567979654,1848.6358534166393,1874.8379023237815,1882.064350085392,1880.4366773679494,1850.868059452538,1875.5621836965445,1875.238324969229,1914.6489097841254,1887.8241567388654,1883.5729938561415,1915.8750244369492,1865.9385069588927,1850.471828578943,1879.7459929918753,1880.5502416491238,1880.6195108395539,1854.2688989980493,1876.2640475501216,1872.5697666920155,1921.6772272340029,1892.7780144278229,1894.2664221489345,1920.4090250706386,1876.5460805895943,1849.6946891634052,1882.986395998524,1882.128540393937,1863.9027353786173,1855.9874789249475,1873.5427466713181,1863.7853774280657,1907.8582846640352,1894.0922336199062,1889.23791226616,1916.3245187648301,1860.3394577478632,1851.3313935696046,1882.0476813080968,1881.9490310157341,1850.445716770355,1856.7170864879624,1876.30432936196,1870.3165555649916,1924.2568155766498,1894.8462155339298,1898.4980627924888,1872.204429016059,1869.3334788773386,1853.921648410473,1878.1291482238398,1878.3723785775746,1850.7751339888187,1861.3656363634063,1876.09993217805,1874.045385892964,1918.6397314797787,1889.8017679877373,1887.8809577523236,1867.5551756855914,1874.0027345471733,1874.3448324928156,1876.627459261318,1882.890907477896
PURBA BARDDHAMAN,1876.1011909440795,1852.5716913743738,1878.573949685089,1868.879873852754,1921.5452322402834,1889.07728473349,1919.491388341453,1884.5387626222532,1869.573758786475,1855.452066676117,1876.9185750110578,1878.8478393715577,1876.4187899428844,1853.0295237634373,1874.5352015871222,1865.7761814868254,1922.1606667779508,1892.2399513624875,1914.9386875989537,1867.5366205341752,1869.1090603849461,1874.0282700644489,1875.233838903965,1878.3452002541712,1855.5651671038981,1850.0940739223222,1875.8117702399238,1872.1267240825323,1918.6457338676169,1892.2459614016109,1920.5539463443358,1876.8312914994522,1874.35957926293,1872.982409400861,1875.152639697709,1876.2911788560095,1850.0163948932732,1851.1589769996513,1874.3524895185483,1872.1820794306072,1915.7712463780433,1891.3224256519754,1896.7986542533922,1866.2413364517965,1868.0106346708058,1846.959444789103,1874.4838660069197,1879.8029430249974,1874.206794946895,1851.739149570828,1874.9763730356094,1873.4713996992996,1922.5729465862423,1890.5798291669814,1891.0090385737653,1891.366742123716,1873.8542347362131,1847.6257409755958,1877.1576531191092,1878.3091882690546,1875.4702645458708,1853.373431326746,1872.1111653163773,1875.049870206002,1920.8371285272397,1888.0830338158844,1904.694294191028,1895.0314755256754,1874.3994206190669,1848.0447284255042,1877.2496274272858,1877.4367673945785,1876.9390812472357,1854.204775842348,1871.801492424192,1866.173045814738,1917.8126613358402,1886.4997236801273,1915.6062553264442,1895.8520962647071,1871.931877271501,1861.8401900794204,1876.6110548170864,1878.4747739876889,1874.3640351315341,1852.7858309471803,1874.733112259845,1870.3941340172564,1926.160253392852,1894.4804286514832,1911.6618155191252,1868.0527247923221,1872.5429509633764,1879.8944054070403,1875.4384093509273,1874.4706715184134,1852.1155972446734,1851.4226220788082,1877.051994159716,1871.9888475949235,1920.55052616015,1890.590384968709,1897.8361752016265,1866.2018172984806,1873.755769109114,1871.8295206740147,1875.1284812055512,1877.8751240942684
PURBA MEDINIPUR,1874.3325046897144,1852.057912053595,1874.395750898945,1872.056468257943,1925.339408859412,1881.0502860213626,1905.1633611670693,1879.867657844939,1870.0545164523649,1850.3527221276552,1877.4149555735826,1876.717939914962,1850.7112726696882,1847.1835473143306,1874.3044232387315,1869.5682955099667,1926.1697621276828,1881.294692565039,1889.8065138577251,1879.6117783182472,1873.2462823875212,1849.8585779326854,1875.737780199431,1876.0222833431956,1850.374781771726,1848.1569767639098,1875.8692996267348,1872.6799950895113,1925.7242636231776,1890.8691146157157,1903.990864994825,1902.8875123073578,1871.7936790311287,1868.8342786594287,1876.9131243841355,1877.2515841635259,1851.4948146322404,1861.0440400697319,1873.8674754697645,1870.7818738034123,1919.6358958713438,1884.267744226508,1886.4027061907627,1879.9439057829145,1869.1219397276634,1845.7535830667207,1874.3881173318446,1873.388100297387,1870.311710012048,1854.6655287596018,1874.7941944760723,1871.6531768264454,1923.519126977526,1886.5684192118642,1882.5473037055701,1880.802729658219,1871.8299716044532,1846.3604227927494,1876.9417364506664,1876.9623302606303,1872.011780611316,1853.6108136829025,1873.2065970072229,1870.660093461127,1926.5048084442935,1888.7265081298128,1897.0168481707076,1882.9672783542535,1873.7148032948776,1848.2082169890682,1877.007525130056,1873.9946032758787,1871.7910487870622,1848.2999663657245,1873.4539589194994,1871.3788724032809,1919.8786457995059,1886.9809430130938,1908.4498513128524,1881.523469274763,1872.3657407951086,1850.2487044260681,1880.1434917272543,1877.534651140912,1850.3456813331488,1848.8724504768256,1874.4145566782895,1872.9579360258379,1928.4139813290335,1889.2714307089655,1892.0450237849127,1882.1869859219148,1875.013583070705,1861.583513787072,1876.947872849678,1872.6105730127736,1847.2926079185702,1850.898539058193,1877.629427873411,1877.5996591322548,1916.7060722814447,1877.6732751100342,1889.67627316916,1867.0763418212487,1872.063390433253,1871.109635326165,1875.2561797006852,1877.5952106851778
PURULIYA,1855.2061247842942,1847.935605345936,1876.7679771214214,1871.1681051223666,1915.2097114476107,1890.7663327898383,1922.9747228351482,1864.2051519789036,1871.6539340166962,1847.5768545681965,1875.894324086338,1876.1483396201452,1873.2525566977597,1851.4524646290963,1873.0959344345613,1870.8852286666615,1921.0748857660053,1889.8737636803571,1934.014311651262,1887.8729002101807,1873.4321179123292,1848.7253622241865,1875.8388932458897,1879.256758973742,1877.2955421168801,1852.8893345059867,1872.7493233670084,1873.9692072420437,1923.2149504198637,1890.388360350578,1906.8241456887324,1887.4688928146018,1873.2427858354636,1847.906295517887,1875.5806804381314,1875.9340478735812,1873.381504032653,1853.2811343740877,1877.507359691466,1872.8866358701885,1915.8964488563536,1888.00937569474,1903.2993989771153,1882.728613931696,1870.6828687606471,1854.279244509648,1875.3708801365942,1878.9986802251292,1876.1383067715763,1854.2844559463815,1873.837447073002,1872.4192825107482,1917.0899418967617,1891.5133618850566,1903.3041516331402,1869.1192577475103,1869.9380040541034,1865.626434648616,1875.446391014199,1875.5111545334023,1859.7782810940218,1851.1723411821242,1876.3639678505724,1871.8222718359293,1921.0575843028025,1892.3496543921256,1904.4433195797267,1884.2866374775863,1873.0796981924018,1877.318535484524,1875.7223829728616,1876.5578221222793,1851.2386730736084,1849.1376789774354,1874.207060342677,1872.277482093848,1905.102833242769,1887.3367398132968,1926.3686865920743,1920.3504787851891,1873.7008822892292,1846.6210941845409,1875.7388354771404,1877.1771192831354,1875.3357063731048,1851.6559662949064,1873.7749188729854,1871.3617943751385,1922.7576791346842,1891.3664319987477,1926.5738309638482,1888.4576240542308,1872.6600322171148,1849.4282190307733,1879.3354979640371,1875.3359813901432,1872.1639239935728,1851.8792569915363,1867.9674626992755,1870.0630605911263,1924.4381215125206,1888.3041521870255,1893.6306885523313,1881.5765662219737,1869.789622710924,1851.5958805678897,1875.0107434114902,1879.200641992034
SOUTH TWENTY FOUR PARGANAS,1850.9264321769595,1853.803595850301,1876.6042339022583,1876.212667160655,1917.9965143347108,1885.572869043186,1906.1914379296993,1867.223302448168,1875.2930640953332,1851.9314617251916,1876.8506925783213,1877.603405223619,1874.0150533102603,1855.1021251134096,1876.729832656357,1863.4557984665926,1923.3427518357053,1892.550224134323,1890.0332600048048,1913.209218897887,1862.5827620683694,1850.2982312038419,1879.6974526823383,1882.3796675868684,1858.3844989152037,1857.4621312003353,1869.2014194013395,1870.884144971844,1922.6381264742672,1892.7851588991539,1899.946400352729,1929.4704165561575,1857.8260524578627,1851.812693328151,1875.9586121530333,1876.8059428480553,1850.021794940557,1857.2061082527384,1876.8234576986483,1861.4098482679394,1914.6404835248843,1889.2700187122489,1887.1295878048297,1876.5796364916303,1861.1504448344144,1849.5915642769407,1875.5736227112288,1880.151136665041,1851.7622461857445,1865.395702705416,1875.3121118582153,1876.3576325769889,1916.3001108320564,1887.713777145359,1895.3322780029243,1867.467247945334,1870.4706987964175,1848.7723150257832,1877.9015903448176,1884.0201140319177,1851.0354929374246,1876.860843961707,1876.6925970821667,1875.3370842580894,1918.8936700383854,1891.1624061009672,1903.1721326598074,1868.0199133508622,1871.5054049011612,1852.5723591219555,1875.3614490373925,1880.8246663830878,1883.3528854088281,1853.256338590224,1866.0078507764745,1871.195417261456,1919.2127474290296,1889.4368987764626,1913.7009387223845,1865.5144110825988,1866.5604792972765,1850.7061940499211,1879.7629402758987,1880.0941756268337,1876.097061315566,1855.276013611951,1876.7202412353347,1876.411198706698,1922.0805183182133,1884.1709432894127,1889.2838083889458,1912.888364542125,1875.4525073956877,1876.327933113235,1880.9017148416572,1879.7485718684263,1856.0952029631578,1857.5326180769246,1876.921255146758,1904.171561843512,1921.1060531593337,1893.3455390005315,1890.063633068157,1893.6983770318145,1865.9989735460138,1849.8740187595263,1875.8807026745308,1882.591448143758
UTTAR DINAJPUR,1878.4192301987305,1849.68636140759,1877.943937087966,1878.2820890470334,1903.1120014379808,1898.2093026821537,1927.410142089259,1867.1089733680908,1877.3696131389102,1875.8640333715455,1883.3317162939506,1876.335242812848,1874.041554169336,1851.2054841497277,1877.948222461022,1874.399398843902,1917.5552812399471,1931.406352649166,1925.690418279639,1918.7938268258838,1878.0450572235789,1875.3124996345555,1874.0438553360252,1879.0259723797678,1878.483856097335,1850.9260608907098,1875.398310570892,1874.5100496523567,1911.0359262365039,1924.1595995596922,1915.7018352632092,1867.4645285496422,1862.839667770059,1876.7993170602374,1876.2044053716415,1875.7978985800542,1878.3900403369735,1855.2638793656276,1876.801470179096,1875.1511886123053,1915.242849993057,1920.5428447472032,,,1858.137015210699,1849.9821667880258,1872.4486338762686,1879.42484110272,1875.878645078461,1848.886756750588,1879.3200444775414,1878.66987555388,1921.0923293717485,1910.7765449477695,1925.4129800440453,1866.668062759388,1877.9241541517445,1854.280379173264,1879.1836543112897,1881.1550456950931,1879.6587872921284,1850.2969330778258,1864.941205718157,1877.2254594877923,1919.1468112356883,1902.864569447665,1923.708045117465,1869.726347974253,1873.9683578826905,1874.3890211198907,1882.8545128551127,1878.7271830443178,1876.9606319231054,1852.9858318009503,1877.1466070036975,1878.9092231970756,1916.8822382067594,1908.2405557595412,1915.3842336413454,1867.390365735624,1854.6484991754455,1879.9882481159973,1881.2785013668793,1880.1454946042156,1878.8754297786897,1852.6821891514942,1878.1490311697257,1868.389628370805,1917.198061280886,1922.2737517977894,1925.196623803763,1865.3003607461756,1868.8911544106575,1882.9798771695996,1876.9431954078996,1879.8180311714962,1876.1836486415511,1850.779619569576,1875.8506146095199,1871.4975396940029,1916.5082179288809,1915.491711923376,1915.7840360462756,1867.5542848347145,1856.4731803689874,1880.7747952508637,1878.6102776081327,1878.376283894606
