district,2014_01,2014_02,2014_03,2014_04,2014_05,2014_06,2014_07,2014_08,2014_09,2014_10,2014_11,2014_12,2015_01,2015_02,2015_03,2015_04,2015_05,2015_06,2015_07,2015_08,2015_09,2015_10,2015_11,2015_12,2016_01,2016_02,2016_03,2016_04,2016_05,2016_06,2016_07,2016_08,2016_09,2016_10,2016_11,2016_12,2017_01,2017_02,2017_03,2017_04,2017_05,2017_06,2017_07,2017_08,2017_09,2017_10,2017_11,2017_12,2018_01,2018_02,2018_03,2018_04,2018_05,2018_06,2018_07,2018_08,2018_09,2018_10,2018_11,2018_12,2019_01,2019_02,2019_03,2019_04,2019_05,2019_06,2019_07,2019_08,2019_09,2019_10,2019_11,2019_12,2020_01,2020_02,2020_03,2020_04,2020_05,2020_06,2020_07,2020_08,2020_09,2020_10,2020_12,2021_01,2021_02,2021_03,2021_04,2021_05,2021_06,2021_07,2021_08,2021_09,2021_10,2021_11,2021_12,2022_01,2022_02,2022_03,2022_04,2022_05,2022_06,2022_07,2022_08,2022_09,2022_10,2022_11,2022_12,2023_01,2023_02,2023_03,2023_04,2023_05,2023_06,2023_07,2023_08,2023_09,2023_10,2023_11,2023_12,2020_11
NICOBAR,1874.0155331429842,1874.0665259475443,1874.6209461005406,1866.0149857593285,1871.5175058602545,1868.9992999193005,1870.3649012862186,1872.2225201233914,1874.0982552801477,1871.9544103746439,1868.89606925031,1851.3895503042722,1874.419192026343,1874.1023353891187,1874.809927338933,1865.5834134210572,1869.067699450662,1870.7615647324953,1874.029081521992,1873.6295211893707,1881.523536175193,1871.727128370363,1849.7363732251786,1852.680030733651,1867.3789595033354,1873.5258775822736,1874.8689496910451,1869.7983242514188,1869.5779299002904,1874.7399320130896,1870.3220977685435,1870.390637849471,1886.5794036298382,1873.5984655574855,1853.5504362963247,1850.5493082998862,1863.5858348516142,1872.338990187595,1872.8783851988733,1869.3262041431938,1868.8957559475625,1874.7897861823458,1868.5305179084883,1867.4409923315081,1869.0001109560123,1870.6611432188347,1853.5041071597836,1852.9592236890705,1871.828754263729,1870.4245275133478,1874.7761448530073,1873.2738103784397,1868.4003957306704,1867.1358411816354,1871.6567508280475,1874.5672935996731,1871.9844042199165,1869.6608549637895,1853.0121234903786,1852.9509289718696,1869.1807802093854,1875.289314238764,1874.6313747016945,1872.2046119892123,1869.1316491421612,1868.9417474954953,1872.815590658481,1868.935114435872,1883.5348089176543,1868.0297079580819,1853.873606204046,1852.7194904918922,1874.616469342025,1874.6708690477174,1875.3861209969673,1866.1404069479424,1873.150577352087,1875.322465138317,1874.4742543466093,1868.4695845414897,1883.5513462898525,1873.0128184696343,1846.560869528956,1869.6767273716114,1872.7424682621447,1870.4714345376979,1865.3614956416247,1865.5683029849029,1873.9944603105619,1867.023532621497,1874.2027060482988,1884.2408416388862,1873.8984658818335,1851.1042699258135,1853.0363751844732,1872.5242587623209,1872.5415982460586,1873.9630160305685,1865.844281342443,1873.0674558379544,1869.4394097377692,1875.0512470994922,1880.056466187277,1880.8696390079558,1871.5487729891227,1849.3887075089183,1855.9825753165574,1868.6831890085327,1872.0741433906462,1868.6952679591889,1871.3094564021203,1868.0507039815898,1873.4016094700094,1869.027583440583,1873.3488850458702,1884.7018386093814,1872.2071418900134,1873.117179544619,1855.3756394074549,
NORTH MIDDLE ANDAMAN,1851.073082370161,1877.9295024017053,1877.8228618454536,1869.4283012282804,1878.4524907384427,,,1871.8552307299904,1923.7381672432532,1863.8012675803643,1850.5674055200395,1850.8086682920925,1851.6902042098584,1877.9048994441073,1877.7584016452636,1874.9170568881225,1878.12643531597,,1868.7821813422527,1866.3849924409544,1865.5651950478252,1878.6586550052562,1850.9528361257226,1850.58410629423,1856.33704897179,1866.8785184808958,1877.6242933304388,1903.960373010884,1885.4189608697172,1865.6574142875272,1865.97765703052,1868.9679277141427,1867.3127066529062,1858.647911263811,1850.391652768043,1850.4146987465401,1857.1726770109249,1877.9145910136242,1878.9415975575703,1866.6519964428915,1884.0027298118248,1862.361531761772,1864.0296305717043,1867.6753740879,1880.1834470886688,1858.1839401252184,1850.1946355145133,1850.3831512150673,1857.8356193373118,1878.3297726133922,1878.3143242755032,1865.0375953334867,1881.2860406767024,1864.896362546293,1867.1458965800832,,1874.2359277908822,1877.5773367593022,1849.4433040726326,1850.194174081769,1853.160968182026,1878.2363867318304,1877.4294598439706,1867.2347182509789,1880.6482833769282,1868.8082757065229,1863.717057367001,1862.9996398152518,1864.576017546849,1878.3894251205295,1850.2295465203706,1850.348514348131,1851.8817697012535,1878.224440528874,1877.6357924872277,1867.2650497848801,1877.6645611566212,1865.2395253339478,1863.2646887054043,1867.996778058648,1905.1041017759471,1866.4941499847482,1850.5155506600106,1873.5142000482404,1877.9736979252311,1877.1311000634553,1895.4750773796115,1875.2240111302588,1864.4625785761014,1865.3275145468929,1873.2543723950228,1864.725923199558,1866.7409766406734,1851.7513219020798,1850.3612933441473,1856.4263274040804,1877.891589672039,1877.9294699300854,1903.6208191927424,1894.0124678108002,1862.0590151544743,1859.156535510034,1863.1839323691675,1865.5928711545016,1871.6674821852748,1849.9967700325853,1851.202710633576,1857.2883692479986,1877.5898995196005,1877.5757884966238,1864.434500610932,1885.5577605544017,1863.2577454355037,,1867.6631048605968,1866.1358402569783,1861.3590681296641,1852.78237368424,1851.0540736342716,1852.01032684303
SOUTH ANDAMAN,1852.7693641021326,1876.2685905000205,1876.3113754866938,1870.8221518696976,1883.7328779424815,,,1869.2897821184886,1907.568688835805,1872.4902300817678,1848.3086366954374,1850.8747228862173,1856.3695350880992,1876.4549535665565,1876.2150270319444,1880.105072394521,1879.0911457147129,,1872.6418850873938,1866.0757590001444,1869.2538011278016,1868.5391984968987,1850.8837544527335,1850.8994530422617,1856.8292717496336,1872.5979402610856,1876.7516745634873,1892.4491420122959,1877.743993755564,,1873.9835636647947,1873.004984231792,,1874.1417124863021,1849.0456150250768,1849.7551698814189,1860.0288663595531,1876.3992921131346,1875.8203571634328,1864.842978341285,1882.1919645307232,1870.7690392640757,1871.1193769941394,1863.93801835726,1900.7838878360812,1863.0169509835625,1849.688009925755,1849.3397407284235,1867.9429849010332,1877.0285107964685,1877.147740980946,1865.1979541072637,1871.9543101540412,1867.706251838727,1873.9073510026828,,1864.2310494943288,1864.081978116403,1850.7079063401604,1849.3337245471296,1853.2823835725962,1876.7445135676376,1877.4193530242617,1866.2638248981075,1871.6240980714106,1872.459544239121,1873.9338387657579,,,1876.9916087258723,1849.2867294799662,1850.406283803325,1854.2716872869894,1876.854983457843,1876.8338631386796,1868.8029507134763,1869.8736029281604,1866.6915859050578,1875.2832233963763,1867.2568650343376,1907.6251125078452,,1850.961383743566,1856.9538529669971,1876.627199358698,1863.6027196976436,1884.2960838620293,1872.3784648816077,1861.2793681927626,1872.9714427910028,1866.3796544073841,1866.4496202635796,1877.3251546650401,1854.0176503313942,1850.1136345585157,1856.2139168322394,1876.9035933043426,1876.000395759894,1891.3789688817353,1885.0933653202248,1868.2632115812803,,,1866.9951228240707,1870.4548144678843,1849.8088397650818,1850.3133126616906,1859.6294542903333,1876.4035350440886,1876.2770306903826,1864.2264126441587,1875.3764166118824,1874.139683830816,,1864.8331479885283,1866.1310381347132,1874.3955710229175,1854.2628434785076,1850.1272122669404,1851.0845543516991
